name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ninghai, Ningbo, China",2017-03-16,51.8,44.6,48.7,51.8,42.2,48.1,41.7,77.4,0.054,100,8.33,rain,0,0,11.4,6.7,17.1,1021.8,67.9,5.8,65.8,5.9,3,,2017-03-16T06:02:44,2017-03-16T18:02:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-17,57.2,41,51,57.2,40.2,50.7,39.5,67.3,0.009,100,4.17,rain,0,0,18.3,11.1,113.6,1022.4,51.6,5.6,199.4,17.1,8,,2017-03-17T06:01:32,2017-03-17T18:03:18,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-18,55.4,50,52,55.4,47.3,51.7,43.3,72.3,0.025,100,12.5,rain,0,0,12.5,8.9,6,1022,64.7,5.7,39.9,3.5,2,,2017-03-18T06:00:20,2017-03-18T18:03:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-19,55.4,50,51.9,55.4,48.5,51.8,51.2,97.6,0.192,100,12.5,rain,0,0,15.4,8.9,85.6,1022.4,66.4,2.1,57.4,5,3,,2017-03-19T05:59:08,2017-03-19T18:04:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-20,58.9,51.8,54,58.9,51.8,54,52.1,93.5,0.687,100,16.67,rain,0,0,26.2,17.9,322.6,1016.3,69.6,3.1,68.5,6,4,,2017-03-20T05:57:56,2017-03-20T18:05:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-21,59,50,53.7,59,45,52.7,43.8,71.2,0.003,100,8.33,rain,0,0,26.8,17.9,353.6,1022.4,52.2,3.8,210.3,18.3,8,,2017-03-21T05:56:44,2017-03-21T18:05:45,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-22,50,44.6,48.4,50,42,46,44.7,87.1,0.325,100,12.5,rain,0,0,16.1,13.4,150.5,1019.8,55.7,4.5,24.5,2.1,1,,2017-03-22T05:55:32,2017-03-22T18:06:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-23,55.4,46.4,50.4,55.4,44.3,49.9,47,88.8,0.088,100,8.33,rain,0,0,20.1,11.1,350,1019.8,74.3,4.6,101.9,8.7,4,,2017-03-23T05:54:19,2017-03-23T18:06:58,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-24,51.8,48.2,49.7,51.8,45.1,48.6,48.4,95.4,0.389,100,12.5,rain,0,0,12.5,6.7,345.6,1020.5,66.6,3.2,32.5,2.7,1,,2017-03-24T05:53:07,2017-03-24T18:07:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-25,57.2,48.2,51.9,57.2,44.2,50.6,45,79.5,0.082,100,8.33,rain,0,0,25.1,13.4,330.3,1021.6,47.6,3.2,128.4,11.2,5,,2017-03-25T05:51:55,2017-03-25T18:08:11,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-26,66.2,44.6,55,66.2,44.6,55,40.6,64.3,0,0,0,,0,0,27.1,13.4,313.6,1023,16.8,4.5,260.4,22.5,9,,2017-03-26T05:50:42,2017-03-26T18:08:47,0.94,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-27,69.8,42.8,55.8,69.8,42.2,55.6,35.9,53.9,0,0,0,,0,0,15.9,11.2,104.6,1024.7,0,5.8,284.4,24.7,9,,2017-03-27T05:49:30,2017-03-27T18:09:23,0.97,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-28,69.8,51.8,60.2,69.8,51.8,60.2,43.4,54.4,0,0,0,,0,0,33.3,17.7,177,1020.1,91.1,6.3,119.4,10.2,5,,2017-03-28T05:48:18,2017-03-28T18:09:59,0,Overcast,Cloudy skies throughout the day.,cloudy,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-29,66.2,53.6,60.3,66.2,53.6,60.3,51.9,74.1,0,0,0,,0,0,19.5,11.2,26.7,1020.8,29.7,3.6,202.3,17.4,8,,2017-03-29T05:47:06,2017-03-29T18:10:35,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-30,55.4,53.6,54.1,55.4,53.6,54.1,53,96,0.186,100,8.33,rain,0,0,20.8,11.2,102.4,1019.3,56.9,2.1,40.7,3.5,2,,2017-03-30T05:45:54,2017-03-30T18:11:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-03-31,55.4,48.2,51.9,55.4,43.4,50.5,45.8,80.9,0.426,100,12.5,rain,0,0,29.1,13.4,349.2,1020.6,61.6,4.9,55.8,4.9,2,,2017-03-31T05:44:42,2017-03-31T18:11:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-01,64.4,42.8,53.6,64.4,38.7,53.3,38.5,59.9,0.037,100,8.33,rain,0,0,28.2,15.7,328.4,1021.9,20.4,4.5,272.8,23.8,9,,2017-04-01T05:43:30,2017-04-01T18:12:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-02,71.6,41,56.7,71.6,40.2,56.5,40.8,61.8,0,0,0,,0,0,21.5,11.2,309.5,1022.5,0.7,4.1,281.7,24.4,9,,2017-04-02T05:42:19,2017-04-02T18:12:59,0.18,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-03,73.4,44.6,59.1,73.4,42.2,58.9,40.4,55.3,0,0,0,,0,0,21.9,17.9,136.6,1023.4,43.8,5.1,284.5,24.6,9,,2017-04-03T05:41:08,2017-04-03T18:13:35,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-04,73.3,48.2,62.9,73.3,45.1,62.8,50.4,65.6,0,0,0,,0,0,31.5,20.1,166.2,1019.1,40.7,5.1,259.7,22.4,9,,2017-04-04T05:39:57,2017-04-04T18:14:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-05,77,66.2,69.7,77,66.2,69.7,57.2,65.1,0.001,100,4.17,rain,0,0,27.5,17.9,164.4,1012.7,56.7,6,212.6,18.3,8,,2017-04-05T05:38:46,2017-04-05T18:14:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-06,84.1,62.6,69.4,85.6,62.6,69.7,61.3,76.7,0.059,100,4.17,rain,0,0,21.7,15.5,156,1010.3,19.2,4.5,217.6,18.9,8,,2017-04-06T05:37:36,2017-04-06T18:15:23,0.32,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-07,66.2,59,62.2,66.2,59,62.2,61.6,98.2,0.84,100,12.5,rain,0,0,20.6,8.9,30.5,1012,63.1,2.3,122.6,10.7,5,,2017-04-07T05:36:26,2017-04-07T18:15:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-08,77,59,66,77,59,66,62.7,90.1,0.001,100,4.17,rain,0,0,20.1,11.2,132.5,1011.7,60.9,2.9,199,17.3,7,,2017-04-08T05:35:17,2017-04-08T18:16:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-09,64.4,53.6,58.8,64.4,53.6,58.8,58.4,98.7,0.631,100,20.83,rain,0,0,22.4,11.2,4.3,1009.9,74.2,3.3,23.2,2.1,1,,2017-04-09T05:34:08,2017-04-09T18:17:12,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-10,57.2,51.8,53.9,57.2,51.8,53.9,52.9,96.3,0.849,100,20.83,rain,0,0,19.9,8.9,336.9,1008.7,68.6,4.3,50.5,4.2,3,,2017-04-10T05:32:59,2017-04-10T18:17:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-11,53.6,51.8,52.9,53.6,51.8,52.9,49,86.9,0.246,100,12.5,rain,0,0,23,13.4,320.3,1013.8,77.1,4.6,79.3,7,3,,2017-04-11T05:31:51,2017-04-11T18:18:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-12,67.9,48.2,56.5,67.9,46.4,56.4,41.5,64.9,0,0,0,,0,0,19.9,8.9,2.8,1019.2,10.3,4.3,252.7,21.8,9,,2017-04-12T05:30:43,2017-04-12T18:19:01,0.53,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-13,73.4,41,57.9,73.4,38.1,57.7,36,51.1,0,0,0,,0,0,19.9,13.4,161.4,1019.9,2.1,6.2,313.5,27,10,,2017-04-13T05:29:36,2017-04-13T18:19:37,0.56,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-14,82.4,50,65.7,80.8,47.3,65.4,46,51.7,0,0,0,,0,0,19.2,13.4,158.1,1013.6,27.2,6.3,301,25.8,10,,2017-04-14T05:28:29,2017-04-14T18:20:14,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-15,87.8,55.4,71.9,87.1,55.4,71.5,56.4,63,0,0,0,,0,0,15.4,13.4,116,1011.8,19.9,6.2,297.7,25.8,9,,2017-04-15T05:27:23,2017-04-15T18:20:51,0.63,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-16,87.8,64.4,74.1,91.3,64.4,74.8,66.1,78.8,0.076,100,8.33,rain,0,0,16.6,8.9,170.9,1010.3,24.7,4.9,244.4,21.1,8,,2017-04-16T05:26:18,2017-04-16T18:21:28,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-17,77,64.4,70.2,77,64.4,70.2,65.8,86.6,0.46,100,8.33,rain,0,0,26.8,15.7,247.8,1005.7,51.7,5.1,67.5,6,3,,2017-04-17T05:25:13,2017-04-17T18:22:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-18,86,59,72.2,84.5,59,71.9,56.2,62.4,0,0,0,,0,0,24.2,17.9,277.4,1005.9,56.8,5.6,302,26.2,10,,2017-04-18T05:24:09,2017-04-18T18:22:42,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-19,80.6,59,68.3,79.7,59,68.2,53.1,63.1,0.03,100,4.17,rain,0,0,26.8,17.9,163.7,1010.6,62.8,5.7,228.8,19.8,8,,2017-04-19T05:23:06,2017-04-19T18:23:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-20,78.8,62.6,69.4,78.8,62.6,69.4,63.4,82.7,1.789,100,16.67,rain,0,0,28,11.2,330.5,1008.6,53.1,4.4,144,12.4,8,,2017-04-20T05:22:03,2017-04-20T18:23:56,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-21,68,60.8,64.4,68,60.8,64.4,58.3,81.4,0.077,100,12.5,rain,0,0,14.3,15.7,316.1,1011.8,27.4,3.1,46.1,4.1,2,,2017-04-21T05:21:01,2017-04-21T18:24:34,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-22,69.8,53.6,62.3,69.8,53.6,62.3,51.9,71.7,0.002,100,4.17,rain,0,0,22.4,11.2,353.4,1015.4,52.1,4.8,235.3,20.4,8,,2017-04-22T05:19:59,2017-04-22T18:25:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-23,73.4,50,60.6,73.4,48.5,60.5,48.2,67.7,0,0,0,,0,0,20.4,11.2,139.4,1017.1,37.2,5.1,282,24.4,10,,2017-04-23T05:18:59,2017-04-23T18:25:49,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-24,78.8,51.8,65,78.8,51.8,65,53.4,69,0,0,0,,0,0,22.1,11.2,147.7,1015.6,24.1,5.5,309.5,26.8,10,,2017-04-24T05:17:59,2017-04-24T18:26:26,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-25,78.8,60.8,68.4,78.8,60.8,68.4,61.9,81.2,0.291,100,4.17,rain,0,0,24.4,20.1,141.2,1013.6,47,4.7,185.4,15.9,8,,2017-04-25T05:17:00,2017-04-25T18:27:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-26,66.2,59,62.4,66.2,59,62.4,59.5,90.5,1.712,100,20.83,rain,0,0,32.4,13.4,8.7,1014.7,77,4.4,138.4,11.8,6,,2017-04-26T05:16:02,2017-04-26T18:27:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-27,69.9,51.8,60.6,69.9,51.8,60.6,45.7,61.8,0.047,100,4.17,rain,0,0,22.8,13.4,330.3,1018.1,75.2,9.5,246.3,21.4,9,,2017-04-27T05:15:05,2017-04-27T18:28:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-28,78.8,46.4,63.2,78.8,46.4,63.1,42.8,54,0.003,100,4.17,rain,0,0,13.6,6.7,172.7,1014.9,2.3,5.9,325,28.2,10,,2017-04-28T05:14:09,2017-04-28T18:28:58,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-29,84.2,51.8,68.7,81.9,51.8,68.2,47.1,51.5,0,0,0,,0,0,13.2,8.9,173.2,1012.6,1.5,6.3,320.8,27.6,10,,2017-04-29T05:13:13,2017-04-29T18:29:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-04-30,86,53.6,71.3,83.2,53.6,70.6,49.8,50.8,0,0,0,,0,0,19.2,15.5,166.4,1011.5,13.4,6.3,321.2,27.6,10,,2017-04-30T05:12:19,2017-04-30T18:30:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-01,82.4,57.3,70.8,82.1,57.3,70.8,60.5,72.4,0.03,100,4.17,rain,0,0,25.7,13.4,147,1013.2,63.9,6.2,276.2,24,9,,2017-05-01T05:11:26,2017-05-01T18:30:53,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-02,69.8,62.6,64.5,69.8,62.6,64.5,63.1,95.2,0.846,100,20.83,rain,0,0,25.7,11.2,129.4,1015.2,65.3,5.3,43.3,3.8,1,,2017-05-02T05:10:33,2017-05-02T18:31:32,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-03,68,62.6,65.2,68,62.6,65.2,63.4,94.2,0.093,100,4.17,rain,0,0,22.8,11.2,129.5,1015.4,89.9,5,79.8,6.9,3,,2017-05-03T05:09:42,2017-05-03T18:32:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-04,75.2,66.2,69.6,75.2,66.2,69.6,67.6,93.7,0.186,100,12.5,rain,0,0,28.4,13.4,211.7,1011.3,82.8,5,74.5,6.5,3,,2017-05-04T05:08:51,2017-05-04T18:32:49,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-05,80.6,66.2,72.8,82.7,66.2,73,63.6,74.5,0,0,0,,0,0,19.9,17.7,331.8,1015.1,54.5,5.2,224,19.1,8,,2017-05-05T05:08:02,2017-05-05T18:33:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-06,73.4,64.4,68.5,73.4,64.4,68.5,62.4,81.8,0.02,100,16.67,rain,0,0,16.1,8.9,13.7,1018.8,30.5,4.6,131,11.4,5,,2017-05-06T05:07:14,2017-05-06T18:34:06,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-07,80.6,60.8,68.9,79.9,60.8,68.8,56,69.3,0,0,0,,0,0,16.8,11.2,143,1017.3,13.5,4.4,277.3,24,9,,2017-05-07T05:06:27,2017-05-07T18:34:44,0.37,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-08,69.8,62.6,65.2,69.8,62.6,65.2,58.9,81,0.563,100,16.67,rain,0,0,30.2,11.2,170.6,1011.1,61.1,5.4,163.5,14.2,7,,2017-05-08T05:05:41,2017-05-08T18:35:23,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-09,82.4,64.4,72.6,82.5,64.4,72.4,59.3,68,0.043,100,8.33,rain,0,0,30.4,13.4,289.7,1010,38.8,5.1,301.2,25.9,10,,2017-05-09T05:04:56,2017-05-09T18:36:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-10,89.6,59,75.1,87.7,59,74.5,56.7,57.3,0,0,0,,0,0,18.6,15.7,163.9,1013.8,20.5,6.2,324.1,28,10,,2017-05-10T05:04:12,2017-05-10T18:36:40,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-11,93.2,68,81,95.2,68,82.5,63.3,56.3,0,0,0,,0,0,18.3,13.4,171.1,1011.5,70.2,6.2,307.1,26.6,10,,2017-05-11T05:03:30,2017-05-11T18:37:19,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-12,77,62.6,69.1,77,62.6,69.1,67.2,94.2,0.326,100,12.5,rain,0,0,24.2,13.4,342.9,1009,68,4.3,39.9,3.4,2,,2017-05-12T05:02:48,2017-05-12T18:37:57,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-13,87.8,59,72.1,87.1,59,72,61.3,73.6,0.14,100,4.17,rain,0,0,15.2,8.9,172.7,1009.2,47.3,5.7,303.5,26.2,9,,2017-05-13T05:02:08,2017-05-13T18:38:35,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-14,89.6,59,73.6,91.2,59,73.9,61.1,68.6,0,0,0,,0,0,16.3,11.1,9.7,1011.1,9.7,5.3,307,26.5,10,,2017-05-14T05:01:30,2017-05-14T18:39:13,0.61,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-15,75.2,66.2,70.7,75.2,66.2,70.7,63.1,77.8,0,0,0,,0,0,18.6,11.2,120.5,1013.2,60.9,5.3,200.3,17.3,8,,2017-05-15T05:00:52,2017-05-15T18:39:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-16,71.6,60.8,67.3,71.6,60.8,67.3,59.9,77.8,0.03,100,4.17,rain,0,0,19,8.9,20.9,1011.1,75,6.3,173.1,14.9,7,,2017-05-16T05:00:16,2017-05-16T18:40:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-17,82.3,53.7,67.8,81.1,53.7,67.7,57,72.9,0,0,0,,0,0,18.6,13.4,109.5,1012.3,45.5,6.1,289,25,9,,2017-05-17T04:59:41,2017-05-17T18:41:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-18,84.2,59,71.2,83.9,59,71.3,58.1,65.9,0,0,0,,0,0,21.7,15.7,143.4,1014.9,15,6.2,323.2,28,10,,2017-05-18T04:59:07,2017-05-18T18:41:45,0.74,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-19,82.4,60.8,72.6,82.9,60.8,72.7,60.6,67.8,0,0,0,,0,0,25.5,13.4,154.3,1013.8,81.9,6.3,286.5,24.6,9,,2017-05-19T04:58:35,2017-05-19T18:42:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-20,86,71.6,76.4,88.4,71.6,76.9,65,68.8,0.059,100,4.17,rain,0,0,26.2,15.7,157.2,1011.2,46.2,6.2,230,19.9,8,,2017-05-20T04:58:04,2017-05-20T18:42:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-21,82.4,64.4,73.9,84,64.4,74.3,64.5,73.9,0,0,0,,0,0,21.9,13.4,148.4,1010.5,42.8,6.3,264.2,22.8,8,,2017-05-21T04:57:34,2017-05-21T18:43:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-22,84.2,66.2,74.9,86.5,66.2,75.7,67,78.1,0,0,0,,0,0,22.4,13.4,143.8,1009.8,45.5,5.7,218.3,18.8,6,,2017-05-22T04:57:06,2017-05-22T18:44:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-23,80.5,73.4,75.5,83.8,73.4,75.6,70.9,86.1,0.204,100,8.33,rain,0,0,22.4,11.2,176.3,1006.6,64.5,5,113.7,9.8,4,,2017-05-23T04:56:39,2017-05-23T18:44:48,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-24,71.6,67.9,69.5,71.6,67.9,69.5,67.5,93.8,1.09,100,16.67,rain,0,0,30.2,15.7,334,1008.3,78.6,3.9,86.1,7.2,4,,2017-05-24T04:56:13,2017-05-24T18:45:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-25,84.2,62.6,72.4,81.9,62.6,72.1,56,61.8,0,0,0,,0,0,21.3,13.4,329.7,1010.5,35.9,5.5,316.5,27.4,10,,2017-05-25T04:55:49,2017-05-25T18:45:59,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-26,82.4,60.8,71.4,84,60.8,71.5,56.5,61.1,0,0,0,,0,0,20.6,13.4,16.8,1011.8,44.4,6,309,26.5,10,,2017-05-26T04:55:26,2017-05-26T18:46:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-27,87.8,60.8,73.6,86.6,60.8,73.4,60.3,67.3,0,0,0,,0,0,18.3,11.1,137,1012.2,2.4,5.6,319,27.5,10,,2017-05-27T04:55:05,2017-05-27T18:47:09,0.05,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2017-05-28,84.2,62.6,73.5,85,62.6,73.5,60,65.1,0,0,0,,0,0,19.9,11.2,135.1,1012.4,40,6.2,291.8,25.2,9,,2017-05-28T04:54:45,2017-05-28T18:47:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
